,tweets,labels
1598597,congrats courtney!!!  im happy 4 you!!!,1
1598598,Good morninggh. Thank god for yet another amazing day ,1
1598599,"@bananza Either way, looking good! ",1
1598600,@feybee Yea he TOTALLY did!! He's AWESOME  And I just got back from Lalo's (A local store),1
1598601,@sherylzhang haha. hi sis! lol. i'll go look at it. ,1
1598602,@WDC it's a song by MC Chris ,1
1598603,@bellereve haha nope not that kind of boy. My baby boy. Although I'm sure he wouldn't be happy that I just said baby! ,1
1598604,"@poots Hurray, glad to hear it. ",1
1598605,@cardassianv0le Laptops &amp; Trek - you guys are bigger nerds than I ever imagined. One of us!  One of us! ,1
1598606,jealous that @fersurexd is on her way to Florida. but only 8 more days and Im on my way there ,1
1598607,"At walmart with jess and alysa, buying all the jonas brothers stuff we see ",1
1598608,@jonseff you're consuming the twins?!? ,1
1598609,"loves how the hook in Jordin Sparks' new song, good as it is, sounds like 'goocharama' ",1
1598610,just got my invoice from @hyperisland. 9925â‚¬. ouch!  still stoked as a 5yearold on christmas day to begin!,1
1598611,@whosChrisHughes Here's to hoping you did well on your exam.  ,1
1598612,@Playboy please say hi 2 me when ur there ,1
1598613,7 weeks only seven weeks till freeeeeedom! ,1
1598614,"and hurray, I finally got paid for doing all the housework. I hence thereforth have a job - domesticated maid. ",1
1598615,"@kismet100 OoOh... yup, last minute changes will get ya.  It's fine the way it is!! ",1
1598616,Happy Tuesday all! What does the world bring us today? ,1
1598617,@sheppy seems easy and reasonable to compare; hard and dumb to equate ,1
1598618,"@stevemoakler you were great last night! Thanks for being a part of the show, i got it all on tape for all the bands that want it! ",1
1598619,@Lady_Cockroach heeey miss murder can I *sings* I like that song  x,1
1598620,has nothing special to tweet about...umm its peretty outside ,1
1598621,Hope....I hope u are hungry! ,1
1598622," @Canuckflack Speaking as a historian, WTF do you incorporate twitter buzz by upper middle class North Ame.. http://tr.im/oFLS",1
1598623,@duchsauce welcome back uch! we missed you ,1
1598624,goodmornin ,1
1598625,"@ssr667 At least you're in the good half of the state  (wow, they are so going to hate me out in west PA)",1
1598626,Going to the beach with Whitney and Arielle. =] then worth ave for some designer shopping ! ,1
1598627,"@kaitli oh, haha. must be an exciting meeting if you are twittering through it ",1
1598628,@stonerich Thanks! Yesterday I played on the Holy Football Field of Rotterdam ,1
1598629,"If you loved me, you'd email me ",1
1598630,@Sweetldy1 Good Morning! ,1
1598631,@lukewarmIIhot its a date ,1
1598632,@matthopson enjoying the sun slacker? is that the espotting logo u've used as your avatar? Why...whats wrong wiv mirago or thomson local? ,1
1598633,@schatzie0302 They have that alien cat eye thing going on. ,1
1598634,"@MovingToMontana Re: link #1, there are many such constants, so I thought that article was weak. The second didn't seem to fit context ",1
1598635,@Leigh_Royals Thank you!! ,1
1598636,"@gurms absolutely. like what they say - anytime, anywhere, calbee potato chips! cereal taste esp nice at night!  hunger pangs, what to do?",1
1598637,Beach in a week ,1
1598638,"@sherrynoik Just send an e-mail to a distant friend in thanks for her kind gestures. Spreading the love, indeed. ",1
1598639,@bwechols getting paid is a problem? ,1
1598640,@mariedancerr yea i suscribed to her ,1
1598641,@dandevece congrats then ,1
1598642,I think it's about that time I get a J O B. Too much time on my hands =Trouble. Lol ,1
1598643,"@dsthestar1121 YESSS!!!!  THERE IS NO MAN LIKE MY DADDY!! IF THEY NOT TREATING ME OR TRYING TO SPOIL..... HOUSTON, WE HAVE A PROBLEM...",1
1598644,"@TheBoron Hey you, yeah, have'n a okay day thanks, what about you ? ",1
1598645,I am wondering if the FAIA CRV made it to Orlando for our Convention?  ,1
1598646,Dads birthday  Degrassi again FTW! My birthday in 4 daysss =D this is gonna be the best summer!,1
1598647,@RANRU YES LADII BREE IS RANRU'S SISTER FROM ANOTHER MOTHER ,1
1598648,Pucker up... The average person spends two weeks of their life kissing. Better work on keeping my average up then ,1
1598649,"In case you were wondering, RealGames provides the game community for Comcast ",1
1598650,"Questions re overhead come up often, it matters and while it seems obvious in hindsight, it isn't always. Don't worry about it ",1
1598651,"@hostingcon you mean How Email, Search and Social Media Work Together? Seems a bit to general ",1
1598652,Yeah I can't stand braggers. Especially those who are full of it. Do you know what i am tlaking about ,1
1598653,@binkybinky im constantly thinking of and looking for cool new phrases to put on fb and twitter ,1
1598654,&quot;i wake up it's a bad dream no one on my side&quot; morning .@FireboltX  @akaishayes i &lt;3 this one pretty hard! â™« http://blip.fm/~8bkr5,1
1598655,@dougwaltman  there is a tiny creature on your head! ,1
1598656,@littleh83 ill check it out  x x,1
1598657,will be eating briyani with mother  WOO HOO,1
1598658,Awake...not really; but somewhat. @mrseacullen; you finally found me! Good for you Brittany! Now I can annoy too  Hx.,1
1598659,@quadrathon Disappointed with the result but I am having a great year with wonderful people on fantastic hills and enjoying it enormously ,1
1598660,wishin i had big hair!!!! ,1
1598661,@martiniberry No screenplays to do?? Loves it!!! ,1
1598662,@DPrince2124 Yeah...I've seen that crazy movie ,1
1598663,"@RobPattzNews oh, nevermind. ",1
1598664,"@AC_1 Happy Birthday, I hope something exciting happens ",1
1598665,Enjoyin' a lazy day off and making/finishing presies for a few of my fav. sisters  Leave some â™¥,1
1598666,@allyedge  I love MAC &amp; I heart you for passing that tip along! Thx girl! ,1
1598667,@explosivityy I'm writing now.  Di ko na sinasagot yung &quot;What Did You Do Last Summer?&quot; ),1
1598668,Otw back home ,1
1598669,@XEmzie_RetardX then stop headbanging?  and i'm alright thanks. Home with the cat until tom and matt come home. You?,1
1598670,@AmongstStars Goodmorning miss mcflurry lol ,1
1598671,day offffff ,1
1598672,"@moiraalter Yeah. Right. Old, eh? Are you even 30 yet?  P.S. Happy Birthday!",1
1598673,@MattKiehl WOO! welcome to the cool kids club. ,1
1598674,@Tyrese4ReaL for me mcfarlane = Spawn....luv that creation of his ,1
1598675,@Knightslayer777 oh snap I'm all over that!  I'll just get some breakfast in that case ,1
1598676,paramore finally added taylor as a member ,1
1598677,@dumilewis LOL. I c. U mightve been able to find a lone banana or apple. ,1
1598678,@Callmeauburn yurr welcomeee ,1
1598679,"@Ianjamespoulter HAH! (badddddump-tssssss) thank you, thank you, I'll be here all night! ",1
1598680,@PerezHilton Thanks for the opportunity yesterday. It was an honor. Hope you had as much fun as I did ,1
1598681,@hermitjrnl being (intentionally) car-free for 8 years has nurtured my hermit side.  ,1
1598682,@Laura_Crane Me hey  this is my first ever message haha. Head still hearting :-|? x,1
1598683,voting at TCA now. ,1
1598684,@NickkkJonasss but actually if i had to choose one i would have to say Before the Storm ,1
1598685,@TONYA_B lol its all good ,1
1598686,@GeneRyanHD Interesting. What does it mean in the US then? Is it dirty or something? hehehehe ,1
1598687,@crystalgalla ay. such a night bird. better make friends with the owl. ,1
1598688,Good morning  Im about to leave for my history final...im leaving my cell phone home but ill update when I get back.,1
1598689,@sanjukta well i know it was far fetched! i am sure u might have been way too young back then..  where is it playin?,1
1598690,Is so ready for this weekend with Carly and friends in Chicago!!!!!! Get me out of here!!! 1 more week of physics ,1
1598691,@withinwithout hungover from the big time tweetup party? lol - jk ,1
1598692,@NathalieCaron welp the green icon is in support of the fair Iranian Elections ,1
1598693,Ah another sunny day here in beautiful tennessee  boring tennessee but def beautiful lol   ,1
1598694,"@KempEquine So do we.   Working on getting your questions answered, too!",1
1598695,Just come out of a Media exam... Hoping I've caned it as one of the questions was on one of my fave films ,1
1598696,"@shaver Yes, that's it exactly. ",1
1598697,"Nichola has put a disc of Power Ballads on the Kerrang! stereo.. I wonder if my writing will consequently go all emotional, epic and sad ",1
1598698,ima 15 baby  and still going strong haha,1
1598699,good morning. breakfast here i come! ,1
1598700,eating lunch right about know ,1
1598701,"...so tomorrow at half 6 again then, right? ",1
1598702,"No matter what you are going thru, take a moment to walk outside, and thank God for such a beautiful day ",1
1598703,@piginthepoke no rest for the wicked as the saying goes!  but i suppose it is better than doing nothing at all - or is it?,1
1598704,"Hooome! Made it through the day...  Can't wait for dinner, starving!!!",1
1598705,@Taszy You're absolutely right. The best place to live is in the present. ,1
1598706,@itsastitch you're getting a lot of treasuries lately! i'm impressed  btw your business card has been sent out 4 times w/my stuff so far!,1
1598707,@thejuelzsantana u been busy  lol A!,1
1598708,is home from work and hanging out with Vuong   It's a good night!,1
1598709,WE WERE APPROVED !!!!!! I'll officially be moving out on July 10th!!!!!   ,1
1598710,Made sun tea in my beautuful new sun tea jar  when the sun came out!,1
1598711,@xevanesco No and I care not to but thanks.  ,1
1598712,@Himmathand great connecting! A nap does everyone some good. Have a short one ,1
1598713,My fagmA has arrived   http://twitpic.com/7jn39,1
1598714,@CHRIS_Daughtry Sounds good. Thanks for clarifying the fan club information. ,1
1598715,Morning! Yeeessssssss new Mimi in Aug ,1
1598716,doesn't understand the #squarespace fanaticism ,1
1598717,"I asked a 3yr old how old I was &amp; he said, &quot;3 like me?&quot; which was proceeded by &quot;look at my belly fat&quot; cleveland zoo will be fun today ",1
1598718,@TherealNihal Random words eh... shows manager give radio1 please mr more me ,1
1598719,@mikasounds if you like to support talented young singers? add me ,1
1598720,@heishmst woman - you need to tweet more often! ,1
1598721,@nikeprima I'm hereeee next to u sis  http://myloc.me/422M,1
1598722,Free Video's here: http://wwwMackMichaelsMillions.com Learn all the secrets the Guru's aren't telling you... Be your own success... ,1
1598723,"@privatei HAha, thanks. That one hit me REALLY hard though. Seriouly, stay away from 151. ",1
1598724,"I need cheap, or free, video editing software...timelines, narration, transitions, etc.  Ideas?  ",1
1598725,Feeling A LOT better now; after having spoken to my friend about the ongoing issue at last ,1
1598726,I get the new Jonas Brothers CD today!  ,1
1598727,I Love You. I do. ,1
1598728,Lunch with Megan and our mommies! ,1
1598729,"@EEELIINA I want to watch ANTM too, but I don't have time. ",1
1598730,"SN sá»›m, báº¥t ngá»? nhÆ°ng ráº¥t vui! that very nice of u ",1
1598731,@christianaellis who needs food when you have the iPhone? ,1
1598732,Ach... Who gives a rats funky bitch ass! ,1
1598733,@e_bookpushers not awake yet. could have done it better. ,1
1598734,"Holland today, Chicago tonight and tomorrow for NeoCon! ",1
1598735,@betty_boo Jaja just a little =P support #FREEIran #IranElection Get #GREEN #GREEN is life  (via @jorgeavilam ),1
1598736,Thinks Twitter is Goood ,1
1598737,@mrBranKnew i have a mac book pro  you can buy it from me and i'll get a new one lol,1
1598738,@CHRIS_Daughtry So yes...@979WNCI is playing NS more and more!! Thanks @979WNCI &amp; @joeboxershow!!! ,1
1598739,@CHRISDJMOYLES there's probably something more wrong with a sweaty person watching a sweaty person in pain &lt;?&gt;.. ,1
1598740,@MadameSoybean yes you may ,1
1598741,"@TamahomeJenkins thanks  but really, what could one's intentions/expectations be when one completely surrenders to user-generated content?",1
1598742,"@carriehartford they're not over keen on sharp sand, eggshells or ash sprinkled around the plant either ",1
1598743,@itsmedana gorgeous house! Congrats on the closing and moving   1st day of the rest of ur happy life!,1
1598744,@denisecantora Diz bom dia tb... e fala pra comeÃ§ar a amar pq a vida Ã© curta!!! It's a gift from God!!! You'll miss it when it's gone!! ,1
1598745,"Made the witch from Firefox to Safari 4. Verdict: Super fast, but I hate the tab closing. (Though I don't think anyone gives a shit  LOL)",1
1598746,@pixiesongs Heyyaa Pixie!! ,1
1598747,"Got a Wii Fit this weekend, going to have a workout tonight, heh ",1
1598748,am plecat la &quot;la comedie&quot;...v-asteptam! @misogin @justf0rfun dati un semn cand sunteti ready ,1
1598749,@schellular you and scott would have enjoyed the #140conf. So much great information being shared. I *might* do a blog post. ,1
1598750,"@rponte a dell latitude e6400, c2d 2,4ghz, 4gb ram, 9cell battery ",1
1598751,"@mgregoryw no, haven't gotten a hold of margie, still need to do that. Got twitterberry on new phone ",1
1598752,@RichardHShort the rescheduled one on 25th? haha yeaaaaaa thats the one were goin too ,1
1598753,@LaurieSarahList congratulations! That's exciting ,1
1598754,Had fun sharing at DATE. Comfort and strength were shared and the 'book' led the worship..  Woohooo..,1
1598755,@WWE_Maria_FAN  Hey ,1
1598756,"@Adrian To be honest this is just one of the things they havent tested and worked on, but my bet is they'll get it working anyway ",1
1598757,revovering from JSLA. ,1
1598758,@lilyroseallen That's a very good point ,1
1598759,@ashleytisdale niceeeee!  we miss you in spain!,1
1598760,@jesirose I don't know... I must say they would get a bit more support from me if it were purple or gold. I suppose I have to get over it ,1
1598761,Moto of the day: if it isn't broken don't fix it. I do love technology lessons with @beccafinch ,1
1598762,Just woke up from a little nap... Ate a banana  ETA 8:06,1
1598763,@Matt_HG I'm good just job hunting and eating dougnuts and drinking cold coffee  all together a good day  I'm the foutains atm haha,1
1598764,LVATT is a trending topic! i got mine in the mail yesterday ,1
1598765,Ever tried smiling when ur mad? It has an instant calming effect...and it might make u laugh cuz u feel silly smiling while fuming! ,1
1598766,Opera Unite....let the evil thoughts begin  http://tinyurl.com/nnu8uw,1
1598767,Gonna be busy for awhile.Be back in a few hours! ,1
1598768,baby ducks! I has them!!  http://bit.ly/rIXnB,1
1598769,"@JKL_Katie omg, i know. it's annoying! they're like &quot;hi i'm jim and i lost 20 pounds on nutrisystem.&quot; i'm like WHO CARESSSSSS?! bahahaha ",1
1598770,@simontay78 hmmm. alright thanks so much! ,1
1598771,time to load up iPhone with some music for flight to #CG09 and think about packing. Not long now ,1
1598772,"Just showed a patient how to do a proper pushup.  In my office, in a dress.  lq2m at it, though she was appreciative.    #fb",1
1598773,@StuForCVS. Thanks for getting the true CVS message out. Please keep it up!!! ,1
1598774,I bought the Jonas Brothers CD!! Im very happy right now ,1
1598775,Just about to cycle home from town. Walked past bike shop and found a sexy bike i want ,1
1598776,is so so so damn fcuking HAPPY ! ,1
1598777,@thatcatholicgal that's awesome Abby! Congratulations on the new camera! ,1
1598778,"I'm sitting here in the new place, waiting for the guys who're moving the rugs over to come. Mom's bringing me lunch ",1
1598779,"oh dear HH is back   please twitter do something about her.  I'm begging you, please pretty please ",1
1598780,@TrueTiger its mine silly  lol what happened to yours !?,1
1598781,has only one more working day left this month - hahahaha - it's been awhile since I last holidayed ,1
1598782,This one is for DJ: I could spend all day at OG with you ,1
1598783,@shadfar that's my baby boy!  His name is Stuart aka Stewey ,1
1598784,@Twyst You don't want to say that too loudly...the Internet will hear you. ,1
1598785,"@Elise_Olivia Hahaha please dnt stay away frm me =( , u wil jst hve 2 keep an eye out 4 the crease in my neck they culd hve super powers ",1
1598786,Got Sharon to agree to refund our dog training $$ ,1
1598787,"Installing office to my little netbook, going to do some work at a friends house in a short while. ",1
1598788,@jmeserve @SunflowerBoutiq @everydaydrinker @acangiano @elliotschimel thanks - Amazon back now. That was scary ,1
1598789,Miss Isabelle is finally alll most back to her normal self. Thanks again for all your kind words. ,1
1598790,Entusiastic about a new bussines!!!  Interested?,1
1598791,@dearbhlaoconnor I dont feel emo anymore  iM HAPPY ATM ,1
1598792,@devhammer five minute argument or full half hour ,1
1598793,"back from work, World's living ",1
1598794,Is watching Johnny English again  @bennylicious  &amp; Rowan Atkiinson are fantastic in this. :L,1
1598795,Wow this has been a big rehearsal!! I love it ,1
1598796,Everyone here has a look of despair... But not me! I'm innocent ,1
1598797,"@jessicahenrie no, i'll only download the songs ",1
1598798,"@00vicky00 Happy Birthdayyyyyy! There, I've both facebooked and twittered my birthday message!  haha xxx",1
1598799,Happy Jonas day people ,1
1598800,waiting for midnite...pray and believe that god will help my friends and i for end this 1st grade ,1
1598801,@ovpaul we will be passing through buffalo in nine miles is that where you are? You should come say hi at the falls! ,1
1598802,@collectiblestv Always welcome ,1
1598803,Party like a rocksar -- my motto for tonight ,1
1598804,"@allyesun Way to hold back! That's important. When you finish with Finals, head to abcfamily.com - Greek will be there for you. ",1
1598805,Road trippin to San antonio for the day   http://sml.vg/6BjmjX,1
1598806,@faie awww it's my pleasure ,1
1598807,"@madpoet You're right.. sorry to blight your messages  Although, to be fair, the time it takes to prove Goldberg wrong would take a book.",1
1598808,"Hair appt, laying out then shoppping! ",1
1598809,Handling Strut Boutique Business today!! Let's get it peoples! ,1
1598810,@okko Even my masochism has its limits ,1
1598811,going campinggggggg! ,1
1598812,@KhloeKardashian I admire awesome Khloe!! DDDD ,1
1598813,running a GCD of a sample .... and twittering ,1
1598814,I am so excited! When mom gets home from work she's going to take me to Target so I can buy LVATT ,1
1598815,"@amandadadesky Oh, don't get me wrong, I loved it too! It's just fun seeing a totally different angle on it. ",1
1598816,miss my friends .............. but never miss school!  XD ;),1
1598817,@KhloeKardashian My Daughter Isis ,1
1598818,@thesmartmama hoping to be there!!!!  excited for you!,1
1598819,Remember twitter maintenance 5-6p EST. Rescheduled due to Iranian protests and their reliance on twitter ,1
1598820,@agardina  i hear ya,1
1598821,"looking forward to lunch at Broncos with my sweetheart, @ktsue321 ",1
1598822,Having some friends over today for a day of jamming ,1
1598823,I'm out-standing in my field  ~crop scouting today,1
1598824,@myria101 I am missing #SEGB hard.... ::cries:: Glad to hear ur good! ,1
1598825,http://twitpic.com/7jn90 - @DonnieWahlberg 2 DAYS till we meet again- yeah I'd say we got the same SWAGGER- took that pic of u in Niagara ,1
1598826,@onlysongzbabii Thanks luv! ,1
1598827,On the phone with my grandpa in Germany!!! Yeah!! ,1
1598828,is a happy girl! Thanks Takako from AAAJ! You rock!  Love the little something you included along with the album too! ,1
1598829,World of Dreams that never ends ,1
1598830,@kyhistory You don't have to! It just tickles me that we both get on a roll. ,1
1598831,Today I turn 24! ,1
1598832,"@bthesingh hehe, slam dunk! ",1
1598833,@robynnnnnn Good luck! Report back! ,1
1598834,@overheardatmoo I am forever tweeting and blogging about how much I love moo!!  keep up the good work-excellent customer service!,1
1598835,@Kels757 I want the space jam j's! ,1
1598836,damn totally refocused.  i can do this,1
1598837,"At the venue Olympia in Paris, sound check soon. What a great place.. incluting free massage... Yep, MeMe MeMe ",1
1598838,Aww rockness was awesome  Front row for prodigy! Hell Yh!,1
1598839,"Have a nice day  I'm so happy! we wan the game yesterday, afteeer , FINAL ...",1
1598840,@VivaTheBlock sending hugs hahahh ,1
1598841,@ndnvonna Welcome to the vortex! ,1
1598842,@jaredwsmith maybe.. e-mail me with details and we shall see ,1
1598843,"@christig Thanks, doll. I'll buy you a popcorn if I see ya there. ",1
1598844,#random I love it when he calls me beautiful ,1
1598845,"jeeeej, my aunt called us a minute ago, she's going to give me my guitar this evening ",1
1598846,@ashleytisdale PLEASE! ,1
1598847,@subiectiv  I never cursed you. Its just one of them things. Never again though will I do what I did yesterday.,1
1598848,GOT LVATT LOVING AND GRAD TODAY ,1
1598849,man.. Ab got work.. ahhh!!! but later imma shop till i drop!! ,1
1598850,@iPadre How funny father - You pray for sun and I am praying for rain yet Christ has heard us both - ,1
1598851,"@mynameisjonah Bring your rain ware, it has been raining in most part last days.  Walking shoes to get to nice sceneries ",1
1598852,@annaek12 how did u think u did ?!?! ,1
1598853,@MichelleSedas Good morning to you!!  Thanks for the 'inspiration' this morning!!!! Fill today with LOVE ...,1
1598854,"@fanafatin hmm, its ok then. hehe. so when u wanna hangout? ",1
1598855,"@BAKAEDITZ br0, i am now awake for 24 hours   if u don't get an answer later, u know i'm zZZzZZzzzzzZZ peAce to the w0rldsavi0r ^^",1
1598856,@the_trini_bajan coolis!  x0 How`d you know about where i am? lol,1
1598857,what time are we going @jasonarredondo?  ,1
1598858,packing. . Jakarta. Here I come!!! ,1
1598859,@PlusMoney :] anytime. im glad to be some kind of help its good to know! what other interviews have you been doing so far? i want to see. ,1
1598860,So it turns out my bank card doesn't work here. This is working out to be a very cheap holiday  faith no more in two hours! Woot!,1
1598861,Booking my flight back to Atlanta!! ,1
1598862,@spunkransomed3 Bookwise-huge HP and Twilight fan or anything to do with vamps! Music-Most Rock/Punk/Metal but I love all sorts of music! ,1
1598863,"@Lucy_Luck Don't worry, it's all good  I can get hold of it easily for you for nothing. Is it for your MacBook?",1
1598864,I shall download Crunk Juice when I get home ,1
1598865,Finished class registration. ,1
1598866,"@UniqueGuitarist Really well, but latin was quite hard, but really short, we had 1 hour and 15 mins and we all finished in 45 mins!!  xx",1
1598867,leaving for Virginia tomorrow! and hoping to see his 3 favorite people while hes there!!!!!!! i love Virginia! ,1
1598868,Lol @sherrishepard is so green. And talking about twitter ,1
1598869,just got out of church. breakfast with the family now ,1
1598870,"Love my family, but seriously needed a break!! Fearing I may have a few more cavas (bottle) before the Barcelona Girl's Geek Dinner ",1
1598871,"Channel U: On the Beat (éƒ½æ˜¯å¤§å?‘çŽ°) 4 next episode (23/6), Moro Discovery! lol, my hometown ",1
1598872,@chaznk thanks for the bday song again  it would have been amazing if some of the famous peeps said it to me,1
1598873,World Of Warcraft is so cute  And it runs so smoothly on maxed out settings ,1
1598874,@Jaubs but I pay 10% state income tax and 9% state sales tax and am suppose to live in a desert climate.... ,1
1598875,The greatest thing in life is to love and to be loved in return ,1
1598876,"@Sassygirl4444 Hahah - Great stuff, right!? ",1
1598877,Man! No one uses earrings any more! Is all about the gauges!  00 and up baby!,1
1598878,zumba and yoga kicked my butt yesterday but it was GREAT.  being productive today ,1
1598879,realizing you were WRONG can be humbling. but also very exciting. it means you're growing! and that's all-RIGHT ,1
1598880,working again. ugh. i need a life... #squarespace ,1
1598881,is going swimming with celeste when she gets back from picking up dress! * ,1
1598882,@crackrabbit Thanks! I am listening to her on lala.com right now. So far I really like her. ,1
1598883,"@LindaRudovica ok, I'm doing it. This day will be remembered for ages because of you! ",1
1598884,"@xwashy check out GearHost.com. 99.999% uptime SLA, fully redundant servers, auto fault tolerance. I'll get you a smokin deal on hosting ",1
1598885,ha im on Mr.z good side  so he loves meee like a sister,1
1598886,"aah bad gcse, but yay for everything else ",1
1598887,@maky__sh DAA DEE DAA . . . . sorry i am bored ,1
1598888,@Catrambo Kittehs always complain. it's part of their adorable programming. ,1
1598889,"Co-workers gave me card and money for graduation- none of them use twitter, but just in case- thx again! ",1
1598890,@IrishLad585 yea I'm at work n have a ton of work.  Looks like business is boomin.  Good thing for us.  ,1
1598891,"...'Gotta change this 2-year-old-wearing-a-winter-coat picture of me soon.... (that's 2 year old 'picture', not age.. ",1
1598892,Gooooood morning world ,1
1598893,@ComputerArts Thanks for the answer ,1
1598894,@tracecyrus http://twitpic.com/7horz - This guitar is beautiful ,1
1598895,we went 2 the dc smithsonian museum of natural history yesterday it was great. It's a making me think about moving back to the east coast ,1
1598896,@StuH2O Hope you enjoyed the night at home  Hope to see you again soon!!,1
1598897,right i'm off to the pub. It's such a lovely day and i should be outside enjoying it ,1
1598898,@erinmcfly I voted for you! ,1
1598899,@maialideth wait -- that's what they're doing. . .  #squarespace maybe they ARE dnd!,1
1598900,Woke up early for shopping and can't fall back to sleep! But I got a nice hoodie for my troubles. ,1
1598901,Teddy's getting a haircut today  He is going to look so handsome,1
1598902,@KhloeKardashian i admire you the most ,1
1598903,Thanks to @LikeAnAngel @tubilino @postpunk for the props and blips  â™« http://blip.fm/~8bl78,1
1598904,here it  is: the OXID Commons program  http://bit.ly/3ffN6 #oxcom looking forward to meet you ,1
1598905,Thank you to the folks who sent us stickers! We love them - check out this extreme motherload we got send from @klav9 http://tr.im/oFOH ,1
1598906,"is hanging out with my baby, running errands, then driving to texas! ",1
1598907,@Yazoo_Remnant I promise i wont show it  its just for my personal amusement xD,1
1598908,"@danlewisnet Ohhh, the gasoline, you mean! ",1
1598909,@ianlandsman I know you know it was a tongue-in-cheek remark ,1
1598910,"Coffee, eggs and toast ",1
1598911,@carolynaaa28 Ahhhh! How sweet! ,1
1598912,"@eleesha nice quote, nice article ",1
1598913,"i love my job, and the people i work with ",1
1598914,YAY! Permanent #1 again! Phew! Heartless debuts at #22! ,1
1598915, i cant wait to leave! lol,1
1598916,"#mycrack pink nail polish, maggie moo's ice cream, salad, hot sauce (on EVERYTHING!!), vodka and cranberry, LONG ISLAND ICE TEAS ",1
1598917,Got the new incubus CD ,1
1598918,@DellyRodge lol only just that last tweet you sent me  x,1
1598919,@unholyhole LOL she's being modest ,1
1598920,If only? ,1
1598921,"@thekennection jeans are lookin good, so do the pictures!  i'm browsin through the gilt site right now, haha ",1
1598922,@9teen8ty9 i like to run! ,1
1598923,@aaronkcooper So is that your sly way of telling those who don't know that it's your birthday? ,1
1598924,@MCRMSIL Awsomee  I died mine black and didnt suit it :/ So its kinda red now ,1
1598925,@SailAwayWithMe I miss you! ,1
1598926,DÃ­as twitters ,1
1598927,I'm fucking trippen. suummer school is lame and i wanna talk to Cameron. i'm gonna kill myself up in this bitch. but i have cheesecake. ,1
1598928,Phew.... had been busy today. At last got a bit free time. Try to improve a tiny Shoes app. It's a fun time! ,1
1598929,@MissTori - and that's a problem??? ,1
1598930,@jacksonkimberly It's called simultaneous tweeting. It takes a little bit of skill. ,1
1598931,@kaffy Morning!  Hey - I was gonna ask what your plan is for the concert - what time you heading to the venue?,1
1598932,New Incubus musics and a night with my best fran at the Veronicas concert... today is gonna be goooood ,1
1598933,"@briangoff Let me see... I listened to Can I Play With Madness, The Clairvoyant, Mother Russia, and 2 Minutes to Midnight. ",1
1598934,@merilis what changes? What do u want to do diferently? Anything is possible! The sky is the limit! ,1
1598935,Amazing BlendTec video on YouTube associated with the E-P1 - go find it!  ,1
1598936,"@jennylish while i can agree with your mom, i think the not nice thing you wanted to say would be more entertaining to your followers ",1
1598937,@Twyst  That would be great... &quot;looking for comics? why don't you click here and jerk off a little while you wait?&quot;,1
1598938,@vincentraybaker do what? not talk to me for a while? its ok. i'll give you time. =\ but have a good day. i'll tweet you later ,1
1598939,@1stLadyE Loving your (smdhmoment)s... ,1
1598940,"bored at work? check this out, sign up and kill 10 mins  its fun http://natertot.mybrute.com",1
1598941,@EricHimel I could probably do that. I don't like black in summer. The material gets cooking hot - and not in the good way  Shoes? Belts?,1
1598942,@paupaula I'm joining The SPectrum maybe. Idk... But yeah I'm dedicating myself to my studies too  How? Idk.,1
1598943,Kobe and ryan seacrest in 5 minutes! ,1
1598944,having friends over - quite excited! ,1
1598945,Laura is letting me choose the song for the show YAY! as much as i love to sing evanescence not on my first ever show! Bryan Adams It is! ,1
1598946,"@bmthofficial i met you in american apparel yesterday, thanks for letting me take pics, i hope i didn't bother you ",1
1598947,"@Mennard I thought so, hence mentioning them ",1
1598948,Causing chaos in downtown chicago ,1
1598949,@KorbyImagery thank you kindly ,1
1598950,I just did my feet I feel a lot better. Plus I saved 30 bucks ! Thanks pedi-egg. ,1
1598951,eatin' chips and trinkin' ice tea... YAYY!! ,1
1598952,PPP Count Down: 10 days. Woo Selena and Demi! ,1
1598953,@johnnydisco you're amazing ,1
1598954,@idafrances Sarah Vowell? If your dad likes humor with his history ,1
1598955,@buckInyc guilty as charged...it is my burden ,1
1598956,@KhloeKardashian Definitely my Mom. And Angelina Jolie ,1
1598957,"@JoJoS827: @Tlehane24  I'd love to see someone juggle tiki torches! I can do torches, but havent tried tiki ",1
1598958,cedar point with my biffs ,1
1598959,@follownadine Nap away! I won't tell. ,1
1598960,@lindseymshaw awwww i love you and miss my best friend in the whole world world =( that comment meant me shed some tears. but shhh ,1
1598961,"@kencasey Oh, haha, sorry  Though if you had one, it would probably be cranky.",1
1598962,@talentunlimited i have already  but at times its of great help!,1
1598963,Is awake ... Today will be... A better day ,1
1598964,@tripst3r  No time for Twitter?  Poor baby. ,1
1598965,today is the day!  Cleaning my messy room!,1
1598966,"Listening to Lady Gaga's music, good music. ",1
1598967,writing...in my mind. ,1
1598968,@dougalcorn: It is actually just @daveminor watching @danhodos program. But he IS watching on a 37&quot; monitor.. ,1
1598969,#haveyouever muttered behind your bosses back then spent the entire day wondering if he heard you? ,1
1598970,"Jonas Brothers Lines, Vines And Trying Times is OUT!!!!! And I just got it. It is UHH-MAZING!!!! ",1
1598971,woke up super early to go grocery shopping with mom and dad ,1
1598972,Whoops. You win. ,1
1598973,"@JiJi87 ho?! Tattoo on Eyebrows?! even there... (: good luck, JiJi, and don't be so scared... ",1
